category,name,name_ar,description,description_ar,address,zip,city,region,country_code,email,phone,web,lat,lon,Image folder Number(unique),Image 1,Image 2,Image 3
Arts & Entertainment,Alghanim Used Car Showroom ,,,,,34448,Kuwait City,Kuwait City,KW,,965 1800 022,chevroletalghanim.com,29.3774768,47.9643568,384,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Korloff Showroom - Behbehani - Al Hamra Luxury,,,,Shop No.M 02 Sharq Mezzanine floor Al Hamra Luxury Center,14000,Kuwait City,Kuwait City,KW,,"965 2227 0223
",goo.gl,29.3771166,47.9643569,385,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Q7 Mobile Co. Outlet - Kuwait City,,,,Kuwait City,70050,Kuwait City,Kuwait City,KW,info@q7kuwait.com,965 6648 6649,q7kuwait.com,29.3771891,47.9643569,386,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Baiti Synergy Showroom,,,,"Al Sanea Tower, Floor 16, Block 8, Street, 153",14000,Kuwait City,Kuwait City,KW,info@baitikw.com,965 6772 2206,baitikw.com,29.376754,47.964357,387,1.jpg,2.jpg,3.jpg
Arts & Entertainment,INFINITI Showroom - Al Babtain,,,,"Al Rai, Block 3, Car Dealer Rd",13008,Kuwait City,Kuwait City,KW,,965 1804 888,infiniti-kuwait.com,29.3137926,47.9195379,388,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Audemars Piguet,,,,"Ahmed Behbehani Showroom, Shop n°4, block n°4, Ground floor",13006,Kuwait City,Kuwait City,KW,,965 2244 1716,audemarspiguet.com,29.376899,47.964357,389,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Audi Kuwait Showroom & Service,,,,Shuwaikh Industrial Area Street Nr 11 Block Nr 11 Building Nr 56A,14000,Kuwait City,Kuwait City,KW,,965 1811 118,audi-kuwait.com,29.332606,47.9168725,390,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Haramain Perfumes Int’l W.L.L,,,,Kuwait City,34448,Kuwait City,Kuwait City,KW,info@alharamainperfumes.com,965 2247 7887,alharamainperfumes.com,29.3769715,47.9643569,391,1.jpg,2.jpg,3.jpg
Arts & Entertainment,G-SHOCK Boutique,,,,,70050,Kuwait City,Kuwait City,KW,info@al-batel.com,965 2241 9419,al-batel.com,29.3769715,47.9643569,392,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Morad Yousuf Behbehani Watches Showroom,,,,Shop No. 26-28 Souk Sharq,39958,Kuwait City,Kuwait City,KW,,965 1820 140,goo.gl,29.3769715,47.9643569,393,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Sayer Spare parts showroom,,,,Kuwait City,39958,Kuwait City,Kuwait City,KW,,,,29.3769715,47.9643569,394,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cinescape 360 Cinema,,,,3rd Floor، Jassem Mohammad Al-Kharafi Rd,14000,Kuwait City,Kuwait City,KW,,965 1803 456,cinescape.com.kw,29.2142083,47.892883,395,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kuwait Little Theatre,,,,Main Street,14000,Kuwait City,Kuwait City,KW,,965 9937 3678,theklt.com,29.2146618,47.8928823,396,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cinescape Ajial,,,,Fahaheel,14513,Kuwait City,Kuwait City,KW,,965 1803 456,cinescape.com.kw,29.2151152,47.8928815,397,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cinescape Plaza Cinema,,,,Salmiya,70050,Kuwait City,Kuwait City,KW,,965 1803 456,cinescape.com.kw,29.2160221,47.8928799,398,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Salmeen Musical Instruments,,,,Salmiya,34448,Kuwait City,Kuwait City,KW,,965 9966 0318,salmeenmusic.com,29.2200189,47.8947083,399,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Zeriab Music Store,,,,"
46 St",39958,Kuwait City,Kuwait City,KW,,965 2262 7707,,29.2200189,47.8947083,400,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Yamaha Music Square,,,,Kuwait City,34448,Kuwait City,Kuwait City,KW,,965 2220 0694,,29.2200189,47.8947083,401,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kalabhavan,,,,6 St. 1 Ln,70050,Kuwait City,Kuwait City,KW,,,,29.2200189,47.8947083,402,1.jpg,2.jpg,3.jpg
Arts & Entertainment,"Kalabhavan Music Training Institute,",,,,11 6 St,14513,Kuwait City,Kuwait City,KW,,965 2565 8204,,29.2200189,47.8947083,403,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Sound Of Music,,,,Yousef Al Bader St. 5 Ln,39958,Salmiya,Kuwait City,KW,,965 6661 6542,cnxn.tv,29.2200189,47.8947083,404,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Institute of Academic Art & Musical Sciences,,,,"
P.O. Box: 35747 Al-Shaeb",36058,Kuwait City,Kuwait City,KW,,,,,,405,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cinema Muhallab Cinescape K.N.C.C,,,,Al-Muhallab Mall,39958,Kuwait City,Kuwait City,KW,,965 1803 456,kncc.com,29.2256084,47.8928869,406,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cinescape Marina Cinema,,,,Salmiya,70050,Kuwait City,Kuwait City,KW,,965 1803 456,cinescape.com.kw,29.2256084,47.8928869,407,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Sky Cinema,,,,Salmiya,14513,Kuwait City,Kuwait City,KW,info@skycinemaskw.com,965 2228 7999,skycinemaskw.com,29.2256084,47.8928869,408,1.jpg,2.jpg,3.jpg
Arts & Entertainment,GRAND CINEMAS - Grand Gate-Eqaila,,,,Eqaila,14000,Kuwait City,Kuwait City,KW,,965 2205 6464,kw.grandcinemasme.com,29.2256084,47.8928869,409,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cinemagics,,,,22 Salem Al Mubarak Street Al,39958,Salmiya,Kuwait City,KW,info@cinemagics.com,965 2572 0945,cinemagics.com,29.2256084,47.8928869,410,1.jpg,2.jpg,3.jpg
Arts & Entertainment,GamesQ8.com,,,,Tunisia St,21540,Mezzanine,Kuwait City,KW,CS@GAMESQ8.com,965 9559 2299,gamesq8.com,29.2260618,47.8928861,411,1.jpg,2.jpg,3.jpg
Arts & Entertainment,GIANTS Gaming Lounge,,,,Mangaf,39958,Kuwait City,Kuwait City,KW,info@giantsgl.com,965 2229 9200,giantsgl.com,29.2265151,47.8928853,412,1.jpg,2.jpg,3.jpg
Arts & Entertainment,TeamEscape Kuwait,,,,Salmiya,14513,Kuwait City,Kuwait City,KW,,965 550 64422,teamescape.com,29.2274218,47.8928837,413,1.jpg,2.jpg,3.jpg
Arts & Entertainment,E Games Store,,,,Al-Soor Street,14513,Kuwait City,Kuwait City,KW,,965 2291 3666,e-gamesstore.com,29.2278751,47.8928829,414,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Digumz Computer Company,,,,"Tunis St, hawali, Rehab Complex, floor 7 office 703, ",21540,Kuwait City,Kuwait City,KW,,,,29.2261177,47.8141524,415,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Aalam Alsaada For Video Games,,,,Khalid Ibn Al Waleed St,21540,Kuwait City,Kuwait City,KW,,965 2243 6996,,29.2278751,47.8928829,416,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Quadra,,,,Hawally,34448,Kuwait City,Kuwait City,KW,info@quadrastores.com,965 2221 0454,quadrastores.com,29.2278751,47.8928829,417,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kraken Gaming Lounge,,,,First Ring Rd,34448,Kuwait City,Kuwait City,KW,,,kraken-gaming.com,29.2278751,47.8928829,418,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Plugged Gaming,,,,"1st Floor, Opposite Ministry of Communications، Beirut Street,",70050,Hawally,Kuwait,KW,pluggedq8@gmail.com,965 566 80230,pluggedgaming.com,29.2278751,47.8928829,419,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Future Kids Branch REMAL Mall,,,,"Remal Mall Kuwait, Mekka St",21540,Fahaheel,Kuwait City,KW,hananaly@futurekid.com,22264747,futurekid.com.kw,29.2278751,47.8928829,420,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Room Of Clues,,,,Salmiya,34448,Kuwait City,Kuwait City,KW,,965 2573 8070,,29.2278751,47.8928829,421,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Trapped Inn symphony complex,,,,Salmiya,21540,Kuwait City,Kuwait City,KW,contact@trappedinn.com,965 2577 0518,trappedinn.com,29.2278751,47.8928829,422,1.jpg,2.jpg,3.jpg
Arts & Entertainment,EclipsE Gaming Café,,,,First Ring Rd,39958,Kuwait City,Kuwait City,KW,,,,29.2278751,47.8928829,423,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Flow House Kuwait,,,,Salem Sabah Al Salem Al Sabah St,39958,Mahboula,Kuwait City,KW,,965 2239 2238,flowhousekw.com,29.2283284,47.8928821,424,1.jpg,2.jpg,3.jpg
Arts & Entertainment,OX Adventure,,,,"Tamem Tower, Floor 9",34448,Kuwait City,Kuwait City,KW,INFO@OXADVENTURE.COM,965 9099 8807,oxadventure.com,29.2287818,47.8928813,425,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Rehab- Dandies Home Ground,,,,Kuwait City,34448,Kuwait City,Kuwait City,KW,,,,29.2292351,47.8928805,426,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Slayil Al Jahra Park,,,,"Slayil Al Jahra District Street No. 625, Slayil, Block No. 3 Kuwait، 625",39958,Al Jahra,Kuwait ,KW,,965 2457 4879,,29.3601096,47.5105905,427,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Aqua Park,,,,"Arabian Gulf St, Kuwait City",15400,Kuwait City,Kuwait City,KW,,965 2243 1960,aquaparkq8.blogspot.com,29.3915658,47.8635163,428,1.jpg,2.jpg,3.jpg
Arts & Entertainment,KidZania Kuwait,,,,Grand Avenues,21540, Farwaniya,Kuwait City,KW,,965 2228 3180,kuwait.kidzania.com,29.2301417,47.8928789,429,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Marah Land Leisure Park,,,,Kuwait,39958,Kuwait City,Kuwait City,KW,,965 2362 4500,,29.2301417,47.8928789,430,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Future Kid,,,,Hawally,34448,Kuwait City,Kuwait City,KW,info@aatgkwt.com,965 2226 4747,futurekid.com.kw,29.230595,47.8928781,431,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Shaab Amusement Park,,,,Salmiya,34448,Salmiya,Kuwait City,KW,,965 2561 3777,,29.2310483,47.8928773,432,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kids Village,,,,Farwaniya,39958,Kuwait City,Kuwait City,KW,,965 2473 8445,,29.2310483,47.8928773,433,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Freej Alhayal,,,,Abu Halifa,34448,"Kuwait City,",Kuwait City,KW,,,aatgkwt.com,29.2310483,47.8928773,434,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Messila Water Village,,,,Messila,21540,"Kuwait City,",Kuwait City,KW,,965 2565 1515,,29.2310483,47.8928773,435,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kuwait Magic,,,,Abu Halifa,34448,"Kuwait City,",Kuwait City,KW,,965 2372 1219,aatgkwt.com,29.2310483,47.8928773,436,1.jpg,2.jpg,3.jpg
Arts & Entertainment,SkyZone Kuwait,,,,Rabia,39958,"Kuwait City,",Kuwait City,KW,,965 2221 9099,skyzone.com,,,437,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kuwait Clue,,,,Salem Al Mubarak St,34448,"Kuwait City,",Kuwait City,KW,info@kuwaitclue.com,965 9987 5912,kuwaitclue.com,29.2389106,47.9076696,438,1.jpg,2.jpg,3.jpg
Arts & Entertainment,blizzard gaming lounge,,,,Mohammad Thunayyan Al-Ghanem St,34448, Kuwait City,Kuwait City,KW,,965 552 06590,instagram.com,29.2429895,47.9076624,439,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al-Dostour Law Firm,,,,Al-Shaab Gulf-Road Al-dana Plaza complex 3rd floor office، 304,21540, Kuwait City,Kuwait City,KW,info@al-dostour.com,965 2266 7374,al-dostour.com,29.3694987,47.990605,440,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Markaz Law Firm,,,,Ahmad Al Jaber St,34448, Kuwait City,Kuwait City,KW,info@markazlaw.com,965 2246 4640,markazlaw.com,29.3695712,47.990605,441,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Arsan Advocates & Legal Consultants,,,,Ahmad Al Jaber St,21540,Kuwait City,Kuwait City,KW,info@arsanlaw.com,965 2246 9091,arsanlaw.com,29.3803038,47.9778433,442,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Adwani Law Firm,,,,"Injazzat Tower, 40 Khalid Ibn Al Waleed St",21540,Kuwait City,Kuwait City,KW,info@aladwanilawfirm.com,965 2227 5475,aladwanilawfirm.com,29.3803223,47.9778433,443,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Musical Fountain,,,,Kuwait City,21540,Kuwait City,Kuwait City,KW,,,jacc-kw.com,29.380347,47.964711,444,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Almirgab Productions,,,,Kuwait city Almirgab star tower,34448,Kuwait City,Kuwait City,KW,info@AinKw.com,965 9441 7100,almirgab.com,29.3803493,47.964711,445,1.jpg,2.jpg,3.jpg
Arts & Entertainment,MijoBooks LTD.,,,,"Kuwait City, Almirgab, Star Tower",42188,Kuwait City,Kuwait City,KW,,965 2232 2997,mijobooks.com,29.3803493,47.964711,446,1.jpg,2.jpg,3.jpg
Arts & Entertainment,"Center of the Art*
",,,,"Block 1 , Plot 21, Al Usaimi Complex، 6th Street, ",42188,Shuwaikh Industrial,Kuwait City,KW,info@artkuwait.com.kw,965 2228 2130,artkuwait.com.kw,29.3578964,47.9758276,447,1.jpg,2.jpg,3.jpg
Arts & Entertainment,JACC National Theater المسرح الوطنى,,,,"Block 1 , Plot 21, Al Usaimi Complex، 6th Street, ",42188,Shuwaikh Industrial,Kuwait City,KW,,,jacc-kw.com,29.376174,47.9643571,448,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dive Caroline Kuwait,,,,Fahaheel,34448,Kuwait City,Kuwait City,KW,derron@divecaroline.org,965 6687 5442,divecaroline.org,29.2537216,47.9147668,449,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Slayil Al Jahra Park - 'THE 99' Village,,,,"Slayil Al Jahra District Street No. 625, Slayil",21540,Kuwait City,Kuwait City,KW,,965 2457 4879,,29.3601096,47.5105905,450,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Land Kids,,,,Mubarak Al ,14000,Al Kuwayt ,Kuwait City,KW,,965 2246 8782,,29.2532835,47.9147647,451,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Future kid Co,,,,,34448,Kuwait City,Kuwait City,KW,,965 2226 4747,,29.3710051,47.8382439,452,1.jpg,2.jpg,3.jpg
Arts & Entertainment,games and rides,,,,#14/1 1st floor،,14000,Salmiya,Kuwait City,KW,hananaly@futurekid.com,965 2571 4383,futurekid.com.kw,29.3714571,47.8382431,453,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Personal Computer Center,,,,"35-Ground Floor, Lulwa Bin Khaldun Complex",32074,Hawally,Kuwait City,KW,,965 9753 4123,pckuwait.com,29.2282388,47.9073963,454,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Sylvanas Gaming Center,,,,Kuwait,21540,Kuwait City,Kuwait City,KW,,965 2225 0095,,29.2282388,47.9073963,455,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Slayil Al Jahra Park ,,,,Slayil Al Jahra District Street No. 625,21540, Al Jahra,Kuwait City,KW,,965 2457 4879,,29.3601096,47.5105905,456,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kuwait Zoo,,,,Airport Rd,34448,Kuwait City,Kuwait City,KW,,965 2473 0824,raisaquaculture.net,29.2986068,47.9588517,457,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Fiesta Kuwait General Trading Company,,,,Al Muthanna St,21540,Kuwait City,Kuwait City,KW,,965 2263 2181,,29.3400304,47.9905249,458,1.jpg,2.jpg,3.jpg
Arts & Entertainment,PARTYLAND,,,,"Andalous,",14000,Kuwait City,Kuwait City,KW,,,partyland.com.kw,29.2988223,47.9260206,459,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Party Corner,,,,Mohamad Bin Al Qasim St,34448,"Shuwaikh Industrial

",Kuwait City,KW,info@partycornerkw.com,965 9009 4004,partycornerkw.com,29.2986817,,460,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Party City,,,,"Area 3 Block G Canada Dry, Shuwaikh Industrial, ",42188,Shuwaikh,Kuwait City,KW,Info@partycitykw.com,965 2482 5244,partycitykw.com,29.2986817,47.9260207,461,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Partyland Salmiya,,,,"SYMPHONY MALL، Al Blajat St,",21540,Salmiya,Kuwait City,KW,,965 1872 789,partyland.com.kw,29.3462088,48.049669,462,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Fiesta Kuwait,,,,Hamad Al-Mubarak St,39958,Kuwait City,Kuwait City,KW,,,,29.3364323,48.0386484,463,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Party Box,,,,70 St,21540,Shuwaikh Industrial,Kuwait City,KW,sales@q8partybox.com,965 2492 0037,q8partybox.com,29.2986817,47.9260207,464,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Balloony Land,,,,"6 St, Jahra Road",34448,Shuwaikh Industrial,Kuwait City,KW,,965 6554 9437,,29.33924,47.9052571,465,1.jpg,2.jpg,3.jpg
Arts & Entertainment,jhankaar dance academy,,,,Al Dhahak St,70050,Salmiya,Kuwait City,KW,,965 9992 8467,,29.2391707,47.9070269,466,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Heart Beats School of Dance,,,,"92-98 28 St,",34448,Kuwait City,Kuwait City,KW,,965 9960 7245,,29.2390247,47.9070262,467,1.jpg,2.jpg,3.jpg
Arts & Entertainment,unique Spartans dance acedemy,,,,"2nd floor peninsula park behind r.k talreja college، 2 St. 1 Ln,",421003,Kuwait,Kuwait City,KW,,,,29.2394779,47.9070254,468,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Prathibha School Of Dance,,,,26 St,21540,Kuwait City,Kuwait City,KW,,,,29.2394703,47.9070238,469,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Trim Club,,,,Salwa block 6 street 4 building 285,,Kuwait City,Kuwait City,KW,info@trimclub.com,965 2566 2020,trimclub.com,29.2399235,47.9070231,470,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Artistic Yoga & Pilates,,,,Al Qatami St. 6 Ln,21540,Kuwait City,Kuwait City,KW,,965 6646 3197,artisticyoganpilates.com,29.2403767,47.9070223,471,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Nandhanam Auditorium Salmiya,,,,Yousef Al Bader St,34448,Kuwait City,Kuwait City,KW,info@nandhanam.net,965 555 90320,nandhanam.net,29.24083,47.9070215,472,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Nandhanam Abu Halifa,,,,"Yousef Al Bader St,",14000,Salmiya,Kuwait City,KW,,,,29.2412832,47.9070207,473,1.jpg,2.jpg,3.jpg
Arts & Entertainment,The Little Gym,,,,41 105 St,34448,Jabriya,Kuwait City,KW,tlgkuwait@thelittlegym.com,965 2534 4844,tlgkuwait.com,29.2412832,47.9070207,474,1.jpg,2.jpg,3.jpg
Arts & Entertainment,pilates and more,,,,Baghdad St,14000,Kuwait City,Kuwait City,KW,,965 2571 0582,pilatesandmoreq8.com,29.2412832,47.9070207,475,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Expression Institute for Private Training,,,,Ahmed Al Jaber St,21540,Kuwait City,Kuwait City,KW,info@expression.com.kw,965 2224 0177,expression.com.kw,29.2412832,47.9070207,476,1.jpg,2.jpg,3.jpg
Arts & Entertainment,The British School of Kuwait,,,,"Salwa, Building 214",13130,Kuwait City,Kuwait City,KW,tkk@bsk.edu.kw,965 1830 456,bsk.edu.kw,29.3010217,48.0625853,477,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cohiba Atmosphere Kuwait,,,,Arabian Gulf St,14000,Salmiya,Kuwait City,KW,,965 6998 0003,,29.3416483,,478,1.jpg,2.jpg,3.jpg
Arts & Entertainment,The Roof,,,,Salmiya,70050,Salmiya,Kuwait City,KW,,"965 1823 888


 


 
",facebook.com,29.3427566,48.0105798,479,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dasman Lounge Kuwait Airport,,,,Kuwait,34448,Kuwait City,Kuwait City,KW,,"965 2434 6666


 


 
",kasco.com.kw,29.2398132,47.9362377,480,1.jpg,2.jpg,3.jpg
Arts & Entertainment,KRH CAMP,,,,Kuwait,70050,Kuwait City,Kuwait City,KW,,,,29.3020985,47.8848928,481,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Jazeera Lounge,,,,Farwaniyah، kuwait international airport,34448,Farwaniyah، ,Kuwait City,KW,feedback@jazeeraairways.com,965 2228 2040,jazeeraairways.com,29.240584,47.9377351,482,1.jpg,2.jpg,3.jpg
Arts & Entertainment,B Villa,,,,"Al-Ta'awen St, Villa # 7,","Salwa 25000, ",Kuwait City,Kuwait City,KW,,965 6699 1160,facebook.com,29.2417364,47.9070199,483,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Yarmouk Club,,,,"18 2 St,",34448,Mahboula,Kuwait City,KW,,,,29.2421896,47.9070191,484,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Texas Roadhouse,,,,Sidra Complex GF-03,70050,Mahboula,Kuwait City,KW,,965 2208 1302,texasroadhouse.com,29.2426428,47.9070183,485,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Sports Bar,,,,"Sports Bar,",1033,Kuwait City,Kuwait City,KW,,965 2459 0000,millenniumhotels.com,29.364261,47.5063843,486,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Made Restro,,,,"Burj Jasem, Floor 28، Al-Soor St",21540,Al Kuwayt,Kuwait City,KW,,965 2249 9101,,29.2435491,47.9070167,487,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Genki Bar And Pub,,,,Al-Shuhada St,21540,Kuwait City,Kuwait City,KW,,965 2299 7933,genkisushi.com.kw,29.2440023,47.9070159,488,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Falcon Billiards Lounge,,,,,70050,"Kuwait City,",Kuwait City,KW,,965 6900 6613,,29.2444555,47.9070151,489,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Pearl Lounge Kuwait,,,,Kuwait,14000,"Kuwait City,",Kuwait City,KW,kuwait@pearlassist.com,"965 2437 2304
",pearlassist.com,29.2449087,47.9070143,499,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kuwait Magic Beach,,,,Abu Halifa,14000,"Kuwait City,",Kuwait City,KW,,,,29.2453618,47.9070135,500,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Agt kuwait,,,,3 33 St,21540,"Kuwait City,",Kuwait City,KW,sales@agtkuwait.com,965 2374 0294,agtkuwait.com,29.245815,47.9070127,501,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Comics Kuwait,,,,1 Tunisia St,21540,"Kuwait City,",Kuwait City,KW,,,,29.3419406,48.0294239,502,1.jpg,2.jpg,3.jpg
Arts & Entertainment,SPECTRAWIDE BOOKSTORE,,,,"Shop No. 16, Fashion Ways (Chicken Tikka Complex), above Mothercare/BHS",22093,SALMIYA,Kuwait City,KW,,965 505 44244,business.site,29.3420131,48.0294239,503,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Hawally Park,,,,Tunisia St,14000,Kuwait City,Kuwait City,KW,Kuwait1000@gmail.com,965 2261 2009,hawallypark.com,29.3496764,47.7239779,504,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Boulevard,,,,Block 8، Salmiya,39958,Kuwait City,Kuwait City,KW,,965 2571 6376,boulevard.com.kw,29.3501286,47.7239771,506,1.jpg,2.jpg,3.jpg
Arts & Entertainment,المدينة الترفيهية,,,,Doha Rd,21540,Kuwait City,Kuwait City,KW,pr@tec.com.kw,965 1806 806,kuwaittourism.com,29.3510331,47.7239755,507,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Diwan Marafie,,,,Kuwait,39958,Kuwait City,Kuwait City,KW,info@diwanmarafie.com,965 22 555 881,diwanmarafie.com,29.36764,48.004573,508,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Show Shoes,,,,"Salah Aldin Al Ayoubi St,",39958,Kuwait City,Kuwait City,KW,,,,29.3218073,47.9372267,509,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kuwait International Boat Show,,,,7 Fahad Al-Salem Street,21540,Kuwait City,Kuwait City,KW,o.alsalem@broadcastitkw.com,965 6066 5544,kibs-kw.com,29.3218073,47.9372267,510,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Ministry of Information,,,,Al-Sour Street Media Complex،,21540,Kuwait City,Kuwait City,KW,,965 2232 6000,media.gov.kw,29.3220701,47.9372265,511,1.jpg,2.jpg,3.jpg
Arts & Entertainment,ALRAI TV,,,,Zain Company Parking Lot,39958,Shuwaikh,Kuwait City,KW,,965 2495 3000,alrai.tv,29.3220701,47.9372265,512,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Reem Al Kuwait,,,,Hawally,70050,Kuwait City,Kuwait City,KW,,965 2265 2386,,29.3220701,47.9372265,513,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Alshahed tv,,,,6 Al Muthanna St,39958,Kuwait City,Kuwait City,KW,,,alshahed.tv,29.3220701,47.9372265,514,1.jpg,2.jpg,3.jpg
Arts & Entertainment,TVS Travels & Cargo,,,,Block 2، Al Kuwayt,70050,Kuwait City,Kuwait City,KW,info@easytaxikuwait.com,965 511 16082,easytaxikuwait.com,29.3220701,47.9372265,515,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kuwait Tele Sen,,,,34 28 St,70050,Kuwait City,Kuwait City,KW,,965 1808 808,kuwaitteleseen.com,29.202564,47.980582,516,1.jpg,2.jpg,3.jpg
Arts & Entertainment,TVS INT'L TRAVELS & TOURS CO. W.L.L,,,,71 St,21540,Kuwait City,Kuwait City,KW,info@tvshydergroup.com,22473179,tvshydergroup.com,29.3220701,47.9372265,517,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Hareer Media City,,,,Kuwait Free Trade Zone,14000,Kuwait City,Kuwait City,KW,,965 2267 6302,,29.3220701,47.9372265,518,1.jpg,2.jpg,3.jpg
Arts & Entertainment,X-cite by Alghanim Electronics,,,,Al-Fadalah Tower,13003,Kuwait City,Kuwait City,KW,,965 1803 535,xcite.com,29.3220701,47.9372265,519,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Maali Tv Channel,,,,Jahra Rd,34448,Kuwait City,Kuwait City,KW,,965 2486 7423,m3ali.tv,29.3220701,47.9372265,520,1.jpg,2.jpg,3.jpg
Arts & Entertainment,TVS travels khaitan,,,,Khaitan,39958,Kuwait City,Kuwait City,KW,,,,29.3220701,47.9372265,521,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Mazda Kuwait Showroom,,,,Kuwait,14000,Kuwait City,Kuwait City,KW,,965 1820 888,"kaico.net


 
",29.2358236,47.7548098,522,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Chevrolet Alghanim Showroom Safat - AlRai,,,,4th Ring Road، Safat Alghanim,,Kuwait City,Kuwait City,KW,,965 1800 022,chevroletalghanim.com,29.2362769,47.754809,523,1.jpg,2.jpg,3.jpg
